,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,city,lat,lon
121,2020-08-23 06:00:00+00:00,31.237,71.150925,25.387,37.14022,0.3,0.3,0,0,1006.7,1002.64215,46.800003,14,7,100,11.525623,15.124284,231.34016,231.76613,30.239998,Guntur,16.3008,80.4428
122,2012-01-20 14:00:00+00:00,25.1085,61.18627,17.1085,26.310234,0,0,0,0,1011.4,1007.23987,0,0,0,0,9.028754,18.25026,156.50142,157.98866,17.64,Guntur,16.3008,80.4428
123,2023-03-14 09:00:00+00:00,37.887,16.542713,8.237,36.976753,0,0,0,0,1006.9,1002.92816,24,0,40,0,10.787993,13.217443,154.2901,150.64235,25.919998,Guntur,16.3008,80.4428
124,2012-06-21 09:00:00+00:00,30.508501,62.390488,22.508501,34.12784,0,0,0,0,1001.8,997.7522,90.90001,1,100,100,10.853866,18.486622,275.7105,276.70975,23.039999,Guntur,16.3008,80.4428
125,2022-10-07 21:00:00+00:00,23.937,98.50739,23.687,28.986744,0,0,0,0,1007.6,1003.43915,26.699999,13,16,18,5.904439,11.753877,37.568665,62.65021,10.440001,Guntur,16.3008,80.4428
126,2020-10-15 09:00:00+00:00,28.543499,81.14748,24.9935,34.14774,0,0,0,0,1002,1001.4329,95.1,71,7,90,9.565437,12.10157,109.798965,112.751015,25.199999,Kakinada,16.9661,82.255
127,2022-08-02 17:00:00+00:00,25.5935,95.06441,24.7435,31.756466,0,0,0,0,1003.2,1002.6265,21.300001,4,7,45,2.8116899,7.6367526,320.1945,8.130019,19.8,Kakinada,16.9661,82.255
128,2014-01-12 17:00:00+00:00,22.2,86.55718,19.85,24.955236,0,0,0,0,1017.7,1017.1116,19.8,16,9,0,7.0911775,11.177405,66.037506,75.068535,13.32,Kakinada,16.9661,82.255
129,2012-09-28 02:00:00+00:00,27.55,85.76279,24.95,33.705902,0,0,0,0,1009.2,1008.62695,47.100002,8,40,53,3.7585104,5.315336,16.699326,28.30066,9.72,Kakinada,16.9661,82.255
130,2019-08-13 18:00:00+00:00,26.8435,88.29642,24.7435,31.628735,0,0,0,0,1004.8,1004.2282,40.2,0,18,98,12.245293,22.768398,245.69547,251.56496,22.68,Kakinada,16.9661,82.255
131,2022-02-01 13:00:00+00:00,24.7435,67.59245,18.3435,25.589333,0,0,0,0,1009.4,1008.8215,0,0,0,0,15.226764,25.40743,186.78888,187.32631,34.92,Kakinada,16.9661,82.255
132,2012-10-12 05:00:00+00:00,27.75,87.067825,25.4,34.231415,0,0,0,0,1011.2,1010.62616,95.100006,91,22,0,3.563818,3.8268526,135.0001,131.18582,11.159999,Kakinada,16.9661,82.255
133,2022-06-02 05:00:00+00:00,36.6435,50.17852,24.5935,43.793858,0,0,0,0,1002.1,1001.54755,30.000002,0,0,100,4.379589,3.396233,99.46225,122.00535,16.199999,Kakinada,16.9661,82.255
134,2018-06-04 04:00:00+00:00,34.2935,58.68785,25.043499,40.506535,0,0,0,0,1003.1,1002.5429,24.900002,4,0,71,6.725354,8.759178,254.47583,260.53775,24.84,Kakinada,16.9661,82.255
135,2010-09-20 08:00:00+00:00,30.1,77.58441,25.75,35.818436,0,0,0,0,1005.9,1005.3335,85.2,50,18,98,13.207634,15.827721,162.55272,162.80138,23.039999,Kakinada,16.9661,82.255
136,2012-11-23 04:00:00+00:00,26.3,84.1051,23.4,30.01287,0,0,0,0,1014.7,1014.1213,77.1,16,57,95,13.854155,17.25373,65.432846,66.64442,23.4,Kakinada,16.9661,82.255
137,2014-10-28 07:00:00+00:00,27.35,75.33086,22.6,30.799599,0.1,0.1,0,0,1011.5,1010.9253,100,82,39,95,12.413477,14.8257065,60.461315,60.94549,24.48,Kakinada,16.9661,82.255
138,2010-04-23 10:00:00+00:00,34.9,53.95201,24.2,38.468006,0,0,0,0,1006.4,1005.8421,27.3,20,15,1,21.24,28.19285,180,185.1281,30.960001,Kakinada,16.9661,82.255
139,2022-09-02 11:00:00+00:00,29.793499,76.62302,25.2435,34.93196,0,0,0,0,1005.2,1004.6333,4.5,5,0,0,12.031756,15.580141,128.92755,130.31403,27.72,Kakinada,16.9661,82.255
140,2017-04-13 08:00:00+00:00,34.5435,49.9463,22.5935,38.87054,0,0,0,0,1008.1,1007.5405,5.4,0,9,0,19.35314,24.569836,136.50739,140.94687,44.28,Kakinada,16.9661,82.255
141,2020-02-03 15:00:00+00:00,24.043499,86.99542,21.7435,26.82865,0.4,0.4,0,0,1015.7,1015.11664,80.4,30,42,94,13.684735,20.519999,88.4926,90,28.8,Kakinada,16.9661,82.255
142,2010-09-05 17:00:00+00:00,27.3,80.02055,23.55,30.091969,0,0,0,0,1004.7,1004.1289,41.100002,0,32,73,20.780453,31.70658,255.96373,257.54175,31.68,Kakinada,16.9661,82.255
143,2015-08-22 07:00:00+00:00,30.05,72.65788,24.6,33.948303,0,0,0,0,1004.9,1004.3341,77.700005,1,78,100,17.654688,23.411074,267.66275,268.23764,32.760002,Kakinada,16.9661,82.255
144,2011-07-01 17:00:00+00:00,29.65,78.679276,25.55,34.603462,0,0,0,0,1004.3,1003.7335,54.9,11,25,100,14.707222,22.930048,201.54105,202.13554,18.359999,Kakinada,16.9661,82.255
145,2016-05-08 11:00:00+00:00,34.35,51.74631,23,36.978485,0,0,0,0,1006.3,1005.74115,20.1,0,10,47,19.559633,25.223133,173.6599,177.54602,30.239998,Kakinada,16.9661,82.255
146,2014-04-10 17:00:00+00:00,28.2,85.82613,25.6,34.74781,0,0,0,0,1010.9,1010.32733,8.400001,0,14,0,4.0249224,8.427383,190.3048,199.9832,11.5199995,Kakinada,16.9661,82.255
147,2021-09-23 20:00:00+00:00,25.3935,97.93819,25.043499,31.69273,0,0,0,0,1005.5,1004.925,28.8,14,1,52,3.219938,6.193674,333.43503,305.53775,6.4799995,Kakinada,16.9661,82.255
148,2015-09-09 15:00:00+00:00,28,85.04454,25.25,33.70357,0,0,0,0,1009,1008.42804,42.6,1,26,87,8.209263,13.084402,285.25516,277.90707,17.28,Kakinada,16.9661,82.255
149,2014-09-09 23:00:00+00:00,26.6,78.724525,22.6,30.264267,0,0,0,0,1004.8,1004.22754,46.5,2,65,19,10.948973,19.469976,260.53775,266.82022,17.28,Kakinada,16.9661,82.255
150,2016-03-07 01:00:00+00:00,22.25,98.48849,22,26.843328,0,0,0,0,1013,1012.4143,89.1,99,0,0,2.2768397,1.9386592,341.56494,68.19853,6.8399997,Kakinada,16.9661,82.255
151,2010-06-05 02:00:00+00:00,29.127998,80.97994,25.528,34.233414,0,0,0,0,1006.8,1004.75446,69.600006,0,66,100,13.570615,25.277023,248.19853,252.5972,23.039999,Rajahmundry,16.98,81.78
152,2011-12-12 22:00:00+00:00,21.578,90.062294,19.877998,24.299574,0,0,0,0,1012.9,1010.7892,1.5,1,1,0,7.42159,16.595179,39.09386,49.398785,13.679999,Rajahmundry,16.98,81.78
153,2018-06-21 13:00:00+00:00,31.815,69.99827,25.665,38.446003,0,0,0,0,1000.8,998.7845,40.5,1,16,100,3.7064266,8.78872,119.05451,124.992096,11.879999,Rajahmundry,16.98,81.78
154,2014-09-15 09:00:00+00:00,31.178,69.46543,24.928,36.33475,0,0,0,0,1001.6,999.5784,51.9,13,17,100,10.464797,13.849477,296.56497,297.8972,29.519999,Rajahmundry,16.98,81.78
155,2018-01-29 22:00:00+00:00,20.215,94.27716,19.265001,22.987856,0,0,0,0,1013.6,1011.47815,12.6,0,0,42,5.0142193,10.296251,21.037588,36.469334,9.72,Rajahmundry,16.98,81.78
156,2015-07-01 19:00:00+00:00,28.227999,84.81546,25.428,34.211548,0,0,0,0,1007,1004.9477,25.2,3,16,43,7.10031,16.179987,210.46547,212.27562,11.5199995,Rajahmundry,16.98,81.78
157,2019-07-27 22:00:00+00:00,25.015001,91.39985,23.515001,27.584997,1.3,1.3,0,0,1000.8,998.73846,67.200005,0,62,100,22.180206,36.080906,256.86597,257.90524,48.96,Rajahmundry,16.98,81.78
158,2010-07-13 13:00:00+00:00,30.178,70.11502,24.127998,35.341896,0,0,0,0,1002.1,1000.07086,43.5,0,24,97,6.9247384,17.076298,242.10283,251.56496,14.4,Rajahmundry,16.98,81.78
159,2010-03-14 18:00:00+00:00,27.428,82.97535,24.278,32.618477,0,0,0,0,1010.6,1008.535,35.4,0,9,100,7.42159,16.171976,194.03627,196.82149,13.32,Rajahmundry,16.98,81.78
160,2022-05-24 16:00:00+00:00,31.165,71.13807,25.315,35.785114,0,0,0,0,1004.6,1002.5724,15.300001,0,14,23,15.893093,26.220753,166.9081,171.31372,27,Rajahmundry,16.98,81.78
161,2016-01-01 17:00:00+00:00,22.727999,85.54351,20.178,25.833595,0,0,0,0,1019.6,1017.4834,23.7,5,32,0,5.815978,14.689589,68.19853,72.89719,13.32,Rajahmundry,16.98,81.78
162,2017-06-07 06:00:00+00:00,34.164997,57.61668,24.615,39.359146,0.1,0.1,0,0,1004.6,1002.59216,30.6,4,3,84,18.359999,23.532547,298.0724,299.3099,38.519997,Rajahmundry,16.98,81.78
163,2015-10-29 06:00:00+00:00,28.877998,69.87415,22.828,32.93906,0.4,0.4,0,0,1013.3,1011.2393,69.9,43,9,86,15.629972,20.674158,97.94338,97.001175,32.039997,Rajahmundry,16.98,81.78
164,2016-06-14 11:00:00+00:00,34.728,56.386612,24.778,40.38902,0,0,0,0,999.6,997.60596,36,0,11,98,6.28713,12.605142,256.75946,268.36346,22.319998,Rajahmundry,16.98,81.78
165,2010-03-22 18:00:00+00:00,25.528,93.09168,24.328,30.938251,0,0,0,0,1006.4,1004.33044,0,0,0,0,6.151683,10.829958,200.55612,201.4478,10.08,Rajahmundry,16.98,81.78
166,2018-12-15 05:00:00+00:00,28.915,41.451412,14.514999,27.607063,0,0,0,0,1016.4,1014.33344,43.800003,0,43,60,19.803272,26.405453,62.969223,64.133705,38.519997,Rajahmundry,16.98,81.78
167,2020-08-05 13:00:00+00:00,27.515001,81.996315,24.165,31.342445,0,0,0,0,995.5,993.46655,100,51,60,97,16.279802,27.059933,234.90411,236.94417,30.599998,Rajahmundry,16.98,81.78
168,2010-11-01 17:00:00+00:00,23.528,95.27799,22.727999,27.433289,0,0,0,0,1009.5,1007.41016,100,65,99,99,9.83268,19.995398,66.2505,66.66594,17.28,Rajahmundry,16.98,81.78
169,2011-11-29 07:00:00+00:00,30.627998,51.437035,19.477999,34.140846,0,0,0,0,1010.1,1008.0578,63.3,44,2,75,4.8433046,6.1094027,48.01287,44.999897,18,Rajahmundry,16.98,81.78
170,2018-12-02 04:00:00+00:00,26.565,60.370342,18.265001,27.385448,0,0,0,0,1014.6,1012.52075,21,0,20,30,15.141414,19.694992,71.99575,71.89614,30.239998,Rajahmundry,16.98,81.78
171,2017-04-03 11:00:00+00:00,33.765,43.986862,19.815,35.240326,0,0,0,0,1007.7,1005.68353,12.000001,0,14,12,15.646544,20.326454,203.02553,202.93213,35.28,Rajahmundry,16.98,81.78
172,2010-11-07 04:00:00+00:00,25.377998,85.28896,22.727999,27.215815,0.3,0.3,0,0,1008.3,1006.2255,49.200005,14,11,100,23.993399,38.639256,62.281586,63.435013,35.64,Rajahmundry,16.98,81.78
173,2014-10-27 06:00:00+00:00,27.877998,76.56229,23.377998,32.69694,0.3,0.3,0,0,1014.3,1012.23065,92.1,64,25,65,6.162207,7.5685663,353.29025,357.27374,18,Rajahmundry,16.98,81.78
174,2020-09-10 10:00:00+00:00,29.315,79.33735,25.365,34.378822,2.3,2.3,0,0,1001,998.9674,50.4,40,13,22,13.1041975,16.862455,195.94547,196.1135,27.359999,Rajahmundry,16.98,81.78
175,2015-01-21 23:00:00+00:00,17.778,87.23974,15.628,18.347898,0,0,0,0,1018.3,1016.15045,0,0,0,0,9.220499,20.00512,51.34017,59.743652,14.04,Rajahmundry,16.98,81.78
176,2014-10-26 01:00:00+00:00,22.9755,96.132515,22.3255,27.87378,0,0,0,0,1013.4,978.2526,100,71,22,99,1.4399999,1.609969,360,296.56497,5.3999996,Chittoor,13.216,79.098
177,2023-01-18 08:00:00+00:00,27.447,47.329906,15.247,29.046299,0,0,0,0,1015.4,980.69653,46.2,18,0,100,11.542478,14.440443,86.423744,85.71093,28.08,Chittoor,13.216,79.098
178,2015-11-29 23:00:00+00:00,22.125502,99.3924,22.025501,26.335926,0.2,0.2,0,0,1014.6,979.3118,100,100,65,96,5.00128,8.587338,30.256361,33.023872,17.64,Chittoor,13.216,79.098
179,2014-02-01 21:00:00+00:00,20.525501,90.55031,18.9255,23.120817,0,0,0,0,1014.5,979.0272,31.499998,33,3,0,5.1165614,12.181624,50.710617,55.840256,14.4,Chittoor,13.216,79.098
180,2015-12-04 18:00:00+00:00,21.9255,90.08707,20.2255,24.99786,0,0,0,0,1013.9,978.6128,79.5,39,52,44,6.2145634,15.459054,10.007925,27.758451,14.4,Chittoor,13.216,79.098
181,2021-06-13 05:00:00+00:00,32.797,44.691944,19.197,33.078804,0,0,0,0,1005.7,971.9169,36,0,10,100,23.762726,32.04202,269.13196,269.35626,48.239998,Chittoor,13.216,79.098
182,2019-09-08 06:00:00+00:00,32.997,44.329716,19.247,32.94932,0,0,0,0,1007.5,973.6779,94.2,54,29,94,24.858253,33.68069,280.0079,280.46912,53.28,Chittoor,13.216,79.098
183,2010-01-05 17:00:00+00:00,19.4255,91.0457,17.9255,21.325874,0,0,0,0,1012.8,977.25635,0,0,0,0,6.725354,10.538843,74.47583,82.14678,10.440001,Chittoor,13.216,79.098
184,2012-10-06 01:00:00+00:00,23.0755,96.135345,22.4255,27.556225,0,0,0,0,1011.8,976.7198,29.7,2,0,93,4.6938252,9.511088,274.39862,240.5242,7.2,Chittoor,13.216,79.098
185,2012-08-17 21:00:00+00:00,26.375502,65.23103,19.3255,27.592323,0,0,0,0,1005.4,970.9177,35.4,0,10,98,15.844089,26.807312,291.318,292.08722,31.68,Chittoor,13.216,79.098
186,2019-11-02 06:00:00+00:00,28.647,65.90415,21.647,33.356148,0.1,0.1,0,0,1012.3,977.8372,31.2,18,25,0,5.8603754,7.42159,100.619606,104.03627,18.72,Chittoor,13.216,79.098
187,2010-10-06 07:00:00+00:00,30.375502,62.9325,22.525501,33.677948,0,0,0,0,1004,970.0104,52.200005,4,31,100,15.629971,21.533897,308.45374,308.21106,39.239998,Chittoor,13.216,79.098
188,2013-05-08 16:00:00+00:00,30.625502,63.17771,22.8255,33.9852,0,0,0,0,1007.2,973.1296,6.3,1,8,2,13.891522,23.042812,148.78166,151.03244,29.16,Chittoor,13.216,79.098
189,2013-07-06 07:00:00+00:00,33.1755,42.21758,18.625502,34.181015,0,0,0,0,1005.1,971.37775,61.800003,14,32,100,16.279802,21.767351,305.0959,304.21576,42.48,Chittoor,13.216,79.098
190,2018-02-24 17:00:00+00:00,21.897,82.06375,18.697,24.133673,0,0,0,0,1015.6,980.25006,0.9,1,0,0,6.830519,14.759999,108.43504,102.680374,19.08,Chittoor,13.216,79.098
191,2020-08-22 11:00:00+00:00,33.147003,45.485874,19.796999,36.049633,0,0,0,0,1005.2,971.4714,97.8,25,81,89,5.8048253,6.924738,187.12492,188.97255,15.84,Chittoor,13.216,79.098
192,2010-10-28 14:00:00+00:00,23.3255,94.982025,22.4755,28.043694,0,0,0,0,1011.2,976.1695,39,10,0,100,3.2599385,7.5685663,83.659904,64.65388,6.12,Chittoor,13.216,79.098
193,2023-08-01 17:00:00+00:00,28.197,55.322323,18.397,29.857967,0,0,0,0,1008.2,973.82635,30.000002,0,0,100,9.779817,21.38897,263.6599,263.23392,18,Chittoor,13.216,79.098
194,2013-04-12 10:00:00+00:00,36.525497,26.668716,14.3255,37.065784,0,0,0,0,1006.3,972.8954,21.300001,0,0,71,12.979984,16.394829,109.440125,109.23077,32.039997,Chittoor,13.216,79.098
195,2018-10-02 14:00:00+00:00,26.747,82.647255,23.546999,31.120213,0,0,0,0,1010.2,975.59515,25.2,8,7,46,9.931042,19.107151,133.53127,132.70937,17.28,Chittoor,13.216,79.098
196,2018-12-14 05:00:00+00:00,26.097,63.564552,18.647,27.438057,0,0,0,0,1015.4,980.5431,37.5,13,0,86,12.783802,16.981165,32.347424,32.005356,29.16,Chittoor,13.216,79.098
197,2013-11-21 23:00:00+00:00,20.0755,91.373405,18.625502,22.728199,0,0,0,0,1008.6,973.2804,22.5,3,33,0,3.7585104,8.473393,286.6993,257.73523,6.4799995,Chittoor,13.216,79.098
198,2016-05-23 15:00:00+00:00,30.5755,63.16695,22.775501,34.98552,0,0,0,0,1005.5,971.4816,25.800001,0,0,86,6.489992,11.090103,236.3099,234.24602,11.879999,Chittoor,13.216,79.098
199,2012-12-18 19:00:00+00:00,17.5755,92.67873,16.375502,18.949804,0,0,0,0,1014.8,978.9644,37.8,9,0,99,5.771239,13.392774,3.5762644,36.253937,10.799999,Chittoor,13.216,79.098
200,2010-03-21 04:00:00+00:00,32.1255,30.105642,12.4255,32.397842,0,0,0,0,1012.4,978.3185,14.1,0,0,47,6.162207,7.5942073,173.29025,174.55975,16.919998,Chittoor,13.216,79.098
201,2019-06-23 09:00:00+00:00,33.9935,52.604668,22.9435,38.544792,0,0,0,0,1000.1,999.4328,30.900002,11,13,44,6.151683,7.5170207,290.55612,286.6993,24.119999,Machilipatnam,16.17,81.13
202,2010-03-06 05:00:00+00:00,31.043499,61.01032,22.6435,35.178314,0,0,0,0,1012.2,1011.5181,7.2,8,0,0,13.979871,17.811815,191.88864,194.03627,33.12,Machilipatnam,16.17,81.13
203,2013-04-28 10:00:00+00:00,35.3935,50.924355,23.6935,41.293575,0,0,0,0,1003.8,1003.13354,2.7,0,2,5,3.7064266,3.7064266,119.05451,119.05451,18,Machilipatnam,16.17,81.13
204,2013-05-14 23:00:00+00:00,29.4435,80.06463,25.6435,35.523018,0,0,0,0,1001.8,1001.12164,33.300003,1,4,100,7.42159,14.05845,165.96373,166.67546,12.24,Machilipatnam,16.17,81.13
205,2023-05-09 16:00:00+00:00,29.2435,86.94446,26.8435,36.611893,0,0,0,0,1006.6,1005.91815,30.000002,0,0,100,4.3349743,11.525623,175.23645,181.78987,8.28,Machilipatnam,16.17,81.13
206,2014-05-04 06:00:00+00:00,33.7435,54.65024,23.3435,39.95832,0,0,0,0,1007.2,1006.52747,9.9,9,2,2,9.220499,11.090103,141.34016,144.24602,27,Machilipatnam,16.17,81.13
207,2010-11-21 12:00:00+00:00,27.3435,74.194115,22.3435,31.93927,0,0,0,0,1006.4,1005.71387,1.2,0,1,2,3.5455887,4.802999,156.0375,167.00539,12.959999,Machilipatnam,16.17,81.13
208,2014-09-11 23:00:00+00:00,26.3435,76.79428,21.9435,29.604012,0.3,0.3,0,0,1007.2,1006.51105,58.800003,9,42,85,11.165805,21.862406,249.22766,252.75845,24.119999,Machilipatnam,16.17,81.13
209,2019-01-28 12:00:00+00:00,23.1435,77.7439,19.043499,25.314339,1.2,1.2,0,0,1015.1,1014.398,63.9,5,98,2,8.39657,14.20062,30.963696,30.465475,23.4,Machilipatnam,16.17,81.13
210,2020-08-26 09:00:00+00:00,29.5935,76.59281,25.043499,35.408573,0.5,0.5,0,0,1005.2,1004.5197,58.800003,2,45,100,6.489992,9,266.82022,270,30.599998,Machilipatnam,16.17,81.13
211,2016-11-08 04:00:00+00:00,27.6935,67.551216,21.1435,31.469757,0,0,0,0,1014.4,1013.70905,2.7,0,0,9,5.0142193,5.95906,21.037588,25.016869,14.04,Machilipatnam,16.17,81.13
212,2021-12-04 20:00:00+00:00,22.543499,78.63309,18.6435,24.163536,0,0,0,0,1010.5,1009.7996,14.700001,0,0,49,10.883676,23.990698,325.78424,334.204,16.919998,Machilipatnam,16.17,81.13
213,2018-02-05 06:00:00+00:00,27.043499,55.737305,17.4435,28.235386,0,0,0,0,1016.9,1016.206,54.9,39,0,66,13.627795,16.595179,102.200455,102.5288,30.599998,Machilipatnam,16.17,81.13
214,2020-05-14 00:00:00+00:00,27.2435,89.65286,25.3935,33.869957,0,0,0,0,1006.8,1006.1132,43.2,21,0,81,2.5455842,5.1165614,44.999897,129.28938,5.04,Machilipatnam,16.17,81.13
215,2010-10-17 15:00:00+00:00,27.543499,77.208435,23.1935,31.930058,0,0,0,0,1005.9,1005.2145,42.300003,5,63,0,8.373386,19.05281,154.5367,157.79648,11.5199995,Machilipatnam,16.17,81.13
216,2023-04-13 04:00:00+00:00,34.8935,46.941753,21.8935,39.01438,0,0,0,0,1011.5,1010.82715,0,0,0,0,8.217153,10.383987,208.8107,213.6901,20.16,Machilipatnam,16.17,81.13
217,2022-01-21 08:00:00+00:00,30.5935,52.884865,19.8935,33.200687,0.4,0.4,0,0,1009.7,1009.01886,55.5,29,49,0,13.746156,17.566378,224.9999,225.83023,28.8,Machilipatnam,16.17,81.13
218,2015-09-07 10:00:00+00:00,30.1935,70.328545,24.1935,36.19181,0,0,0,0,1006.9,1006.2198,47.4,8,18,98,1.484318,2.1897945,255.96373,260.53775,25.919998,Machilipatnam,16.17,81.13
219,2018-08-04 07:00:00+00:00,35.3435,46.916477,22.293499,38.757732,0,0,0,0,1004.2,1003.53296,55.199997,36,22,32,19.453327,25.133053,308.991,308.01898,44.28,Machilipatnam,16.17,81.13
220,2016-06-20 18:00:00+00:00,27.9935,85.806046,25.3935,33.485565,0,0,0,0,1004.1,1003.417,32.4,1,24,57,10.315115,19.483284,150.75127,152.48808,14.759999,Machilipatnam,16.17,81.13
221,2016-09-08 16:00:00+00:00,28.1935,73.44041,22.9935,32.497192,0,0,0,0,1007.3,1006.6152,9,2,12,0,8.12197,19.721298,282.80426,291.41302,14.4,Machilipatnam,16.17,81.13
222,2022-11-26 04:00:00+00:00,27.1935,80.73318,23.5935,32.31321,0,0,0,0,1013.6,1012.90857,54,24,12,84,5.00128,6.297428,59.743652,59.03632,17.64,Machilipatnam,16.17,81.13
223,2022-07-09 15:00:00+00:00,25.5935,87.92803,23.4435,28.281551,0.2,0.2,0,0,999.9,999.2143,42.300003,1,19,100,21.068459,35.97479,250.0168,251.92758,34.56,Machilipatnam,16.17,81.13
224,2021-05-15 03:00:00+00:00,31.7435,67.73266,25.043499,35.343338,0,0,0,0,1006,1005.32385,19.800001,20,1,4,21.650938,28.528723,137.02136,137.04541,41.399998,Machilipatnam,16.17,81.13
225,2018-04-29 00:00:00+00:00,28.2435,83.81422,25.2435,33.08127,0,0,0,0,1007.5,1006.81506,53.7,54,7,3,14.113653,24.29133,185.85593,186.80896,19.8,Machilipatnam,16.17,81.13
226,2018-01-29 11:00:00+00:00,27.0065,59.160885,18.3565,28.133259,0,0,0,0,1011.9,1010.0593,11.1,0,0,37,13.324863,17.429354,128.41809,128.2902,32.399998,Ongole,15.506,80.049
227,2012-05-19 18:00:00+00:00,30.126,82.06663,26.726,36.307014,0,0,0,0,1004,1002.1925,27.900002,2,7,73,11.885453,20.991426,144.86572,149.03632,20.16,Ongole,15.506,80.049
228,2021-09-02 14:00:00+00:00,27.8565,90.496574,26.1565,34.973633,0,0,0,0,1004.7,1002.87744,10.5,3,11,4,2.7416782,3.8773184,113.19862,158.19853,6.12,Ongole,15.506,80.049
229,2014-07-22 11:00:00+00:00,31.675999,52.34474,20.726,32.119785,0,0,0,0,1000.6,998.8077,100,37,85,100,25.922499,37.226505,279.59305,279.46225,54,Ongole,15.506,80.049
230,2019-04-02 07:00:00+00:00,35.0065,53.494682,24.1565,41.295307,0,0,0,0,1009.6,1007.8111,1.2,0,2,0,14.255272,17.84816,135.0001,138.27058,34.92,Ongole,15.506,80.049
231,2016-10-15 16:00:00+00:00,27.476,73.09612,22.226,31.502575,0,0,0,0,1011,1009.1637,1.2,0,0,4,6.9899354,15.546833,78.11137,84.68555,14.4,Ongole,15.506,80.049
232,2013-03-06 15:00:00+00:00,26.726,81.90042,23.376,30.76994,0,0,0,0,1014.7,1012.85266,20.400002,0,34,0,11.480557,18.864824,131.18582,131.90585,20.880001,Ongole,15.506,80.049
233,2023-05-08 10:00:00+00:00,33.8565,57.7173,24.3565,38.37409,0,0,0,0,1002.9,1001.11646,12.9,7,3,16,13.783817,18.11841,130.76352,130.97165,29.16,Ongole,15.506,80.049
234,2019-02-01 18:00:00+00:00,21.5565,85.42445,19.0065,23.925764,0,0,0,0,1015.3,1013.4191,1.2,0,2,0,6.924738,18.511143,98.97255,103.49575,11.879999,Ongole,15.506,80.049
235,2018-03-01 05:00:00+00:00,31.0065,45.482452,17.8565,33.88315,0,0,0,0,1013.3,1011.48083,0,0,0,0,6.9153743,8.161764,128.65984,131.42357,21.96,Ongole,15.506,80.049
236,2022-02-21 16:00:00+00:00,25.1065,94.762375,24.206501,30.409054,0,0,0,0,1010.3,1008.45044,7.2,8,0,0,6.3690495,16.800856,132.70937,135.0001,16.56,Ongole,15.506,80.049
237,2017-04-14 15:00:00+00:00,26.5565,85.15168,23.8565,31.271057,0,0,0,0,1007.5,1005.6644,22.5,0,12,51,8.891343,18.472595,148.24057,146.92932,20.519999,Ongole,15.506,80.049
238,2018-12-29 09:00:00+00:00,26.8565,49.661583,15.4565,27.702303,0,0,0,0,1013.7,1011.8551,21.599998,24,0,0,11.183201,14.404499,93.691315,91.43207,28.08,Ongole,15.506,80.049
239,2011-08-09 21:00:00+00:00,28.825998,67.774635,22.276,31.932457,0,0,0,0,1003.4,1001.58575,50.700005,11,18,100,13.479583,24.850431,214.11452,218.53021,24.48,Ongole,15.506,80.049
240,2013-05-28 16:00:00+00:00,33.226,50.066517,21.425999,35.16652,0,0,0,0,1003.5,1001.7117,54.9,0,42,99,18.193361,30.631746,242.928,246.44772,26.28,Ongole,15.506,80.049
241,2017-10-02 22:00:00+00:00,24.6565,95.89156,23.956501,29.733494,2.9,2.9,0,0,1005.7,1003.85614,63.600002,35,12,83,6.849467,12.522619,266.98727,251.56496,11.5199995,Ongole,15.506,80.049
242,2012-03-22 02:00:00+00:00,25.376,91.422,23.876,30.141014,0,0,0,0,1010.3,1008.452,86.399994,96,0,0,8.64,11.879999,180,180,19.8,Ongole,15.506,80.049
243,2017-11-01 23:00:00+00:00,23.3565,87.1999,21.1065,26.470652,0,0,0,0,1010.2,1008.3396,19.2,5,10,29,9.0645685,18.0036,353.15732,11.5345955,15.119999,Ongole,15.506,80.049
244,2013-07-21 07:00:00+00:00,27.476,79.32405,23.575998,31.371471,1.4,1.4,0,0,1002.7,1000.8788,89.40001,3,100,89,13.32,21.602999,270,269.04517,42.48,Ongole,15.506,80.049
245,2011-05-31 03:00:00+00:00,33.576,54.609463,23.175999,36.088783,0,0,0,0,1003.4,1001.61365,1.2,0,1,2,21.077686,28.766228,277.8532,278.63705,41.039997,Ongole,15.506,80.049
246,2017-03-19 03:00:00+00:00,29.3065,66.84682,22.5065,32.986126,0,0,0,0,1012,1010.1731,9.900001,0,0,33,10.446206,13.679999,178.02512,180,24.84,Ongole,15.506,80.049
247,2021-11-19 15:00:00+00:00,24.9065,92.5019,23.6065,29.243454,0.3,0.3,0,0,1006,1004.15717,75.3,37,20,100,10.446206,21.03152,88.025116,96.88163,21.24,Ongole,15.506,80.049
248,2023-11-19 12:00:00+00:00,27.6065,74.01252,22.5565,31.262432,0,0,0,0,1011.9,1010.06305,1.8000001,0,3,0,10.823973,19.09358,93.814,92.16103,28.08,Ongole,15.506,80.049
249,2020-09-20 05:00:00+00:00,28.0565,82.55333,24.8065,33.23808,0.3,0.3,0,0,1002,1000.18353,91.50001,3,98,100,9.793058,14.05845,252.89719,256.67545,21.24,Ongole,15.506,80.049
